G71	mondo.0015632
G71	mondo.0014300
G71	mondo.0013028
G71	mondo.0016825
G71	mondo.0016807
G71	mondo.0016827
G71	mondo.0016830
G71	mondo.0016899
G71	mondo.0010591
G71	mondo.0011835
G71	mondo.0011859
G71	mondo.0011925
G71	mondo.0011910
G71	mondo.0011787
G71	mondo.0008195
G71	mondo.0010400
G71	mondo.0010401
G71	mondo.0011721
G71	mondo.0008116
G71	mondo.0008117
G71	mondo.0008032
G71	mondo.0008048
G71	mondo.0011688
G71	mondo.0008029
G71	mondo.0008058
G71	mondo.0008056
G71	mondo.0008051
G71	mondo.0008050
G71	mondo.0021018
G71	mondo.0011603
G71	mondo.0012929
G71	mondo.0010311
G71	mondo.0011634
G71	mondo.0011539
G71	mondo.0000863
G71	mondo.0011423
G71	mondo.0011486
G71	mondo.0011466
G71	mondo.0012791
G71	mondo.0012714
G71	mondo.0010181
G71	mondo.0012652
G71	mondo.0013977
G71	mondo.0012699
G71	mondo.0011362
G71	mondo.0011246
G71	mondo.0013890
G71	mondo.0012557
G71	mondo.0000507
G71	mondo.0011271
G71	mondo.0011266
G71	mondo.0012410
G71	mondo.0013731
G71	mondo.0011170
G71	mondo.0018528
G71	mondo.0018370
G71	mondo.0018371
G71	mondo.0005071
G71	mondo.0020704
G71	mondo.0018243
G71	mondo.0018282
G71	mondo.0018281
G71	mondo.0018283
G71	mondo.0018280
G71	mondo.0018279
G71	mondo.0018278
G71	mondo.0018277
G71	mondo.0018276
G71	mondo.0020481
G71	mondo.0020485
G71	mondo.0020483
G71	mondo.0020482
G71	mondo.0018158
G71	mondo.0018206
G71	mondo.0019399
G71	mondo.0019398
G71	mondo.0018098
G71	mondo.0018006
G71	mondo.0018002
G71	mondo.0010977
G71	mondo.0020343
G71	mondo.0020342
G71	mondo.0020336
G71	mondo.0007294
G71	mondo.0010870
G71	mondo.0021569
G71	mondo.0019195
G71	mondo.0010758
G71	mondo.0008448
G71	mondo.0020121
G71	mondo.0010789
G71	mondo.0010792
G71	mondo.0010790
G71	mondo.0010780
G71	mondo.0010773
G71	mondo.0011968
G71	mondo.0009641
G71	mondo.0009640
G71	mondo.0009637
G71	mondo.0010679
G71	mondo.0009685
G71	mondo.0009683
G71	mondo.0010684
G71	mondo.0010683
G71	mondo.0010680
G71	mondo.0009678
G71	mondo.0009677
G71	mondo.0009676
G71	mondo.0009675
G71	mondo.0009722
G71	mondo.0008409
G71	mondo.0008406
G71	mondo.0009706
G71	mondo.0009717
G71	mondo.0009714
G71	mondo.0009712
G71	mondo.0009711
G71	mondo.0009710
G71	mondo.0015487
G71	mondo.0014149
G71	mondo.0014144
G71	mondo.0014142
G71	mondo.0016794
G71	mondo.0014129
G71	mondo.0015448
G71	mondo.0014039
G71	mondo.0016681
G71	mondo.0014062
G71	mondo.0017939
G71	mondo.0017936
G71	mondo.0017931
G71	mondo.0015152
G71	mondo.0015151
G71	mondo.0018958
G71	mondo.0018959
G71	mondo.0018951
G71	mondo.0018947
G71	mondo.0018949
G71	mondo.0018948
G71	mondo.0018943
G71	mondo.0018889
G71	mondo.0017575
G71	mondo.0016049
G71	mondo.0016097
G71	mondo.0016108
G71	mondo.0016109
G71	mondo.0016106
G71	mondo.0016107
G71	mondo.0016120
G71	mondo.0016121
G71	mondo.0016112
G71	mondo.0019951
G71	mondo.0019950
G71	mondo.0019952
G71	mondo.0019948
G71	mondo.0019949
G71	mondo.0019943
G71	mondo.0007783
G71	mondo.0008028
G71	mondo.0008031
G71	mondo.0008030
G71	mondo.0008034
G71	mondo.0024530
G71	mondo.0008049
G71	mondo.0024531
G71	mondo.0008055
G71	mondo.0008070
G71	mondo.0008178
G71	mondo.0020714
G71	mondo.0009681
G71	mondo.0009682
G71	mondo.0024545
G71	mondo.0009708
G71	mondo.0009709
G71	mondo.0009725
G71	mondo.0009715
G71	mondo.0010365
G71	mondo.0010414
G71	mondo.0010415
G71	mondo.0010676
G71	mondo.0010677
G71	mondo.0010678
G71	mondo.0010781
G71	mondo.0010782
G71	mondo.0010868
G71	mondo.0010884
G71	mondo.0024553
G71	mondo.0011283
G71	mondo.0011451
G71	mondo.0019947
G71	mondo.0012018
G71	mondo.0012239
G71	mondo.0012240
G71	mondo.0012237
G71	mondo.0012286
G71	mondo.0012538
G71	mondo.0012804
G71	mondo.0020734
G71	mondo.0013071
G71	mondo.0013072
G71	mondo.0013156
G71	mondo.0013155
G71	mondo.0013160
G71	mondo.0013159
G71	mondo.0013221
G71	mondo.0013307
G71	mondo.0013350
G71	mondo.0013677
G71	mondo.0013686
G71	mondo.0014051
G71	mondo.0014064
G71	mondo.0014063
G71	mondo.0014066
G71	mondo.0014065
G71	mondo.0014138
G71	mondo.0014141
G71	mondo.0014178
G71	mondo.0014179
G71	mondo.0014194
G71	mondo.0014220
G71	mondo.0014326
G71	mondo.0014356
G71	mondo.0014364
G71	mondo.0014383
G71	mondo.0014418
G71	mondo.0014496
G71	mondo.0014513
G71	mondo.0014654
G71	mondo.0014655
G71	mondo.0014656
G71	mondo.0014667
G71	mondo.0014668
G71	mondo.0014676
G71	mondo.0014683
G71	mondo.0014782
G71	mondo.0014788
G71	mondo.0014877
G71	mondo.0014922
G71	mondo.0014945
G71	mondo.0014977
G71	mondo.0014993
G71	mondo.0015023
G71	mondo.0024607
G71	mondo.0044714
G71	mondo.0054695
G71	mondo.0012279
G71	mondo.0014820
G71	mondo.0009747
G71	mondo.0011155
G71	mondo.0014943
G71	mondo.0014896
G71	mondo.0008407
G71	mondo.0014807
G71	mondo.0011632
G71	mondo.0014140
G71	mondo.0008047
G71	mondo.0013736
G71	mondo.0011577
G71	mondo.0013835
G71	mondo.0009667
G71	mondo.0013904
G71	mondo.0014071
G71	mondo.0013157
G71	mondo.0013158
G71	mondo.0014120
G71	mondo.0014022
G71	mondo.0013154
G71	mondo.0014101
G71	mondo.0009364
G71	mondo.0014310
G71	mondo.0008922
G71	mondo.0014175
G71	mondo.0010666
G71	mondo.0010271
G71	mondo.0029135
G71	mondo.0029133
G71	mondo.0029136
G71	mondo.0032606
G71	mondo.0032608
G71	mondo.0032612
G71	mondo.0032615
G71	mondo.0032609
G71	mondo.0032611
G71	mondo.0032616
G71	mondo.0032610
G71	mondo.0032613
G71	mondo.0032618
G71	mondo.0032623
G71	mondo.0032617
G71	mondo.0032620
G71	mondo.0032619
G71	mondo.0032628
G71	mondo.0032622
G71	mondo.0032624
G71	mondo.0032634
G71	mondo.0032627
G71	mondo.0032625
G71	mondo.0032631
G71	mondo.0032633
G71	mondo.0032629
G71	mondo.0032630
G71	mondo.0032632
G71	mondo.0032621
G71	mondo.0032626
G71	mondo.0032636
G71	mondo.0032635
G71	mondo.0032797
G71	mondo.0032799
G71	mondo.0032821
G71	mondo.0032852
G71	mondo.0032853
H90	mondo.0013632
H90	mondo.0012333
H90	mondo.0012326
H90	mondo.0012327
H90	mondo.0011058
H90	mondo.0012380
H90	mondo.0012375
H90	mondo.0012376
H90	mondo.0012370
H90	mondo.0011032
H90	mondo.0011031
H90	mondo.0012355
H90	mondo.0011074
H90	mondo.0011067
H90	mondo.0013537
H90	mondo.0014849
H90	mondo.0014853
H90	mondo.0014854
H90	mondo.0013593
H90	mondo.0012293
H90	mondo.0012273
H90	mondo.0014739
H90	mondo.0014738
H90	mondo.0014740
H90	mondo.0012196
H90	mondo.0013471
H90	mondo.0012170
H90	mondo.0013489
H90	mondo.0014603
H90	mondo.0013305
H90	mondo.0012090
H90	mondo.0012091
H90	mondo.0012083
H90	mondo.0012086
H90	mondo.0012023
H90	mondo.0014675
H90	mondo.0012003
H90	mondo.0012002
H90	mondo.0012060
H90	mondo.0013386
H90	mondo.0013365
H90	mondo.0012030
H90	mondo.0013215
H90	mondo.0013210
H90	mondo.0013269
H90	mondo.0014594
H90	mondo.0013250
H90	mondo.0013249
H90	mondo.0013114
H90	mondo.0013119
H90	mondo.0014428
H90	mondo.0014470
H90	mondo.0014469
H90	mondo.0014363
H90	mondo.0013010
H90	mondo.0014283
H90	mondo.0014291
H90	mondo.0014293
H90	mondo.0014237
H90	mondo.0010576
H90	mondo.0011832
H90	mondo.0011893
H90	mondo.0011912
H90	mondo.0011920
H90	mondo.0011799
H90	mondo.0011708
H90	mondo.0011767
H90	mondo.0011774
H90	mondo.0011762
H90	mondo.0011761
H90	mondo.0010403
H90	mondo.0011673
H90	mondo.0011657
H90	mondo.0011660
H90	mondo.0011602
H90	mondo.0012902
H90	mondo.0012903
H90	mondo.0012977
H90	mondo.0012975
H90	mondo.0012976
H90	mondo.0012974
H90	mondo.0011625
H90	mondo.0011568
H90	mondo.0011553
H90	mondo.0011519
H90	mondo.0000912
H90	mondo.0011480
H90	mondo.0013978
H90	mondo.0013984
H90	mondo.0013985
H90	mondo.0013963
H90	mondo.0011364
H90	mondo.0011360
H90	mondo.0011351
H90	mondo.0011350
H90	mondo.0012670
H90	mondo.0013929
H90	mondo.0012602
H90	mondo.0009082
H90	mondo.0011392
H90	mondo.0009076
H90	mondo.0011389
H90	mondo.0011226
H90	mondo.0013826
H90	mondo.0013823
H90	mondo.0011286
H90	mondo.0011279
H90	mondo.0012418
H90	mondo.0012421
H90	mondo.0012420
H90	mondo.0013738
H90	mondo.0012460
H90	mondo.0012452
H90	mondo.0012442
H90	mondo.0012445
H90	mondo.0011102
H90	mondo.0011103
H90	mondo.0011160
H90	mondo.0012485
H90	mondo.0011159
H90	mondo.0011192
H90	mondo.0019588
H90	mondo.0019587
H90	mondo.0019589
H90	mondo.0019586
H90	mondo.0007612
H90	mondo.0019497
H90	mondo.0007504
H90	mondo.0010987
H90	mondo.0010986
H90	mondo.0010965
H90	mondo.0010967
H90	mondo.0010973
H90	mondo.0018021
H90	mondo.0007424
H90	mondo.0010860
H90	mondo.0010915
H90	mondo.0010963
H90	mondo.0010933
H90	mondo.0010779
H90	mondo.0010817
H90	mondo.0010807
H90	mondo.0011991
H90	mondo.0011994
H90	mondo.0014182
H90	mondo.0005365
H90	mondo.0009090
H90	mondo.0010228
H90	mondo.0010238
H90	mondo.0010378
H90	mondo.0010484
H90	mondo.0010577
H90	mondo.0033259
H90	mondo.0033258
H90	mondo.0033198
H90	mondo.0033200
H90	mondo.0033199
H90	mondo.0033260
H90	mondo.0033261
H90	mondo.0033201
H90	mondo.0033202
H90	mondo.0011541
H90	mondo.0012251
H90	mondo.0024544
H90	mondo.0009872
H90	mondo.0010764
H90	mondo.0012190
H90	mondo.0013867
H90	mondo.0011038
H90	mondo.0013960
H90	mondo.0011245
H90	mondo.0007850
H90	mondo.0007395
H90	mondo.0014061
H90	mondo.0009300
H90	mondo.0014126
H90	mondo.0013588
H90	mondo.0007797
H90	mondo.0010895
H90	mondo.0014504
H90	mondo.0009079
H90	mondo.0007420
H90	mondo.0033047
H90	mondo.0032639
H90	mondo.0032776
H90	mondo.0032749
H90	mondo.0032802
N46	mondo.0014961
Q61	mondo.0013630
F80	mondo.0012304
G40	mondo.0012304
Q89	mondo.0014967
Q87	mondo.0013635
F80	mondo.0012305
G40	mondo.0012305
Q04	mondo.0014966
K74	mondo.0013636
G31	mondo.0013633
G93	mondo.0013633
Q68	mondo.0014965
Q75	mondo.0012302
G60	mondo.0013634
G93	mondo.0014964
F79	mondo.0014964
Q04	mondo.0014964
G43	mondo.0012303
D53	mondo.0001638
D53	mondo.0001700
D53	mondo.0020112
D53	mondo.0009575
D53	mondo.0009853
D53	mondo.0013456
C69	mondo.0002969
C69	mondo.0002889
C69	mondo.0003802
C69	mondo.0006486
C69	mondo.0018161
C69	mondo.0018160
C69	mondo.0008380
C69	mondo.0003454
C69	mondo.0003072
C69	mondo.0006700
C69	mondo.0007966
C69	mondo.0011696
C69	mondo.0011695
C69	mondo.0009837
H52	mondo.0000309
H52	mondo.0001478
H52	mondo.0001330
H52	mondo.0001329
H52	mondo.0001364
H52	mondo.0001384
H52	mondo.0004892
H52	mondo.0004891
H52	mondo.0000926
H52	mondo.0001831
H52	mondo.0011284
H52	mondo.0005555
H52	mondo.0008053
H52	mondo.0009713
H52	mondo.0010377
H52	mondo.0010685
H52	mondo.0011300
H52	mondo.0012021
H52	mondo.0012045
H52	mondo.0012154
H52	mondo.0012230
H52	mondo.0012229
H52	mondo.0012227
H52	mondo.0012228
H52	mondo.0012388
H52	mondo.0012389
H52	mondo.0012469
H52	mondo.0012932
H52	mondo.0012995
H52	mondo.0013508
H52	mondo.0013604
H52	mondo.0013603
H52	mondo.0014177
H52	mondo.0014183
H52	mondo.0014411
H52	mondo.0014982
H52	mondo.0013670
H52	mondo.0010446
H52	mondo.0009082
C60	mondo.0001653
C60	mondo.0001325
C60	mondo.0001388
C60	mondo.0018352
C60	mondo.0018351
C60	mondo.0005836
N30	mondo.0001650
N30	mondo.0001732
N30	mondo.0018301
N30	mondo.0006032
N30	mondo.0006030
N30	mondo.0004112
C71	mondo.0001657
C71	mondo.0002912
C71	mondo.0002913
C71	mondo.0001421
C71	mondo.0002684
C71	mondo.0002682
C71	mondo.0002218
C71	mondo.0001952
C71	mondo.0006372
C71	mondo.0017046
C71	mondo.0018271
C71	mondo.0018177
C71	mondo.0016702
C71	mondo.0016703
C71	mondo.0016705
C71	mondo.0016700
C71	mondo.0004709
C71	mondo.0016718
C71	mondo.0016706
C71	mondo.0016707
C71	mondo.0016709
C71	mondo.0016715
C71	mondo.0016710
C71	mondo.0016711
C71	mondo.0016712
C71	mondo.0016695
C71	mondo.0016696
C71	mondo.0016690
C71	mondo.0016691
C71	mondo.0016692
C71	mondo.0016687
C71	mondo.0016688
C71	mondo.0016689
C71	mondo.0016683
C71	mondo.0016684
C71	mondo.0016686
C71	mondo.0016682
C71	mondo.0002071
C71	mondo.0003266
C71	mondo.0003107
C71	mondo.0018843
C71	mondo.0005440
C71	mondo.0007959
C71	mondo.0009837
C71	mondo.0013093
C71	mondo.0013096
C71	mondo.0011361
H55	mondo.0001655
H55	mondo.0001361
H55	mondo.0004843
H55	mondo.0005712
H55	mondo.0014170
H55	mondo.0010693
H55	mondo.0010435
H55	mondo.0012015
H55	mondo.0013903
H55	mondo.0010369
H55	mondo.0008106
H55	mondo.0008654
C63	mondo.0001654
C63	mondo.0001016
C63	mondo.0018192
C63	mondo.0003319
C63	mondo.0005836
Q87	mondo.0013617
Q85	mondo.0013617
Q87	mondo.0013615
Q87	mondo.0011008
Q87	mondo.0011011
Q87	mondo.0011017
Q87	mondo.0013659
Q87	mondo.0011007
Q87	mondo.0013638
Q87	mondo.0012307
Q87	mondo.0013641
Q87	mondo.0011050
Q87	mondo.0011045
Q87	mondo.0011046
Q87	mondo.0011049
Q87	mondo.0011048
Q87	mondo.0011036
Q87	mondo.0011035
Q87	mondo.0013691
Q87	mondo.0011090
Q87	mondo.0011081
Q87	mondo.0011082
Q87	mondo.0011065
Q87	mondo.0000200
Q87	mondo.0014819
Q87	mondo.0012209
Q87	mondo.0012257
Q87	mondo.0013563
Q87	mondo.0012280
Q87	mondo.0000127
Q87	mondo.0014773
Q87	mondo.0000179
Q87	mondo.0012164
Q87	mondo.0012165
Q87	mondo.0014601
Q87	mondo.0013308
Q87	mondo.0014609
Q87	mondo.0015941
Q87	mondo.0015944
Q87	mondo.0012095
Q87	mondo.0012074
Q87	mondo.0013352
Q87	mondo.0012013
Q87	mondo.0012017
Q87	mondo.0012064
Q87	mondo.0013368
Q87	mondo.0012035
Q87	mondo.0012032
Q87	mondo.0013364
Q87	mondo.0013362
Q87	mondo.0014507
Q87	mondo.0013226
Q87	mondo.0014529
Q87	mondo.0013268
Q87	mondo.0014591
Q87	mondo.0014495
Q87	mondo.0014446
Q87	mondo.0014445
Q87	mondo.0014444
Q87	mondo.0014443
Q87	mondo.0014447
Q87	mondo.0014442
Q87	mondo.0014441
Q87	mondo.0014440
Q87	mondo.0014435
Q87	mondo.0014434
Q87	mondo.0014433
Q87	mondo.0014432
Q87	mondo.0014439
Q87	mondo.0014438
Q87	mondo.0014437
Q87	mondo.0014436
Q87	mondo.0015751
Q87	mondo.0014413
Q87	mondo.0013125
Q87	mondo.0014455
Q87	mondo.0015786
Q87	mondo.0015785
Q87	mondo.0015784
Q87	mondo.0015783
Q87	mondo.0015781
Q87	mondo.0015601
Q87	mondo.0015600
Q87	mondo.0014382
Q87	mondo.0013050
Q87	mondo.0014380
Q87	mondo.0013053
Q87	mondo.0014379
Q87	mondo.0014314
Q87	mondo.0014369
Q87	mondo.0013038
Q87	mondo.0013035
Q87	mondo.0013036
Q87	mondo.0014358
Q87	mondo.0014336
Q87	mondo.0016994
Q87	mondo.0016817
Q87	mondo.0016821
Q87	mondo.0014284
Q87	mondo.0014273
Q87	mondo.0014296
Q87	mondo.0016863
Q87	mondo.0016864
Q87	mondo.0016865
Q87	mondo.0014205
Q87	mondo.0014248
Q87	mondo.0014243
Q87	mondo.0014238
Q87	mondo.0014213
Q87	mondo.0008287
Q87	mondo.0009588
Q87	mondo.0009584
Q87	mondo.0009582
Q87	mondo.0009581
Q87	mondo.0010589
Q87	mondo.0011899
Q87	mondo.0008268
Q87	mondo.0008267
Q87	mondo.0010571
Q87	mondo.0010574
Q87	mondo.0010570
Q87	mondo.0010520
Q87	mondo.0008209
Q87	mondo.0010505
Q87	mondo.0009533
Q87	mondo.0009507
Q87	mondo.0011823
Q87	mondo.0009514
Q87	mondo.0011812
Q87	mondo.0011816
Q87	mondo.0008237
Q87	mondo.0010558
Q87	mondo.0009566
Q87	mondo.0009565
Q87	mondo.0009564
Q87	mondo.0010561
Q87	mondo.0009560
Q87	mondo.0009579
Q87	mondo.0008247
Q87	mondo.0009577
Q87	mondo.0009570
Q87	mondo.0010554
Q87	mondo.0008217
Q87	mondo.0009547
Q87	mondo.0010538
Q87	mondo.0010537
Q87	mondo.0009543
Q87	mondo.0010545
Q87	mondo.0009557
Q87	mondo.0010531
Q87	mondo.0011928
Q87	mondo.0009618
Q87	mondo.0009616
Q87	mondo.0009486
Q87	mondo.0009485
Q87	mondo.0010483
Q87	mondo.0009483
Q87	mondo.0008150
Q87	mondo.0010485
Q87	mondo.0009495
Q87	mondo.0008163
Q87	mondo.0009467
Q87	mondo.0008137
Q87	mondo.0010461
Q87	mondo.0011795
Q87	mondo.0010464
Q87	mondo.0010463
Q87	mondo.0010466
Q87	mondo.0009479
Q87	mondo.0009477
Q87	mondo.0009473
Q87	mondo.0011788
Q87	mondo.0008196
Q87	mondo.0010498
Q87	mondo.0009406
Q87	mondo.0009404
Q87	mondo.0009402
Q87	mondo.0009419
Q87	mondo.0011722
Q87	mondo.0009445
Q87	mondo.0008115
Q87	mondo.0008112
Q87	mondo.0008113
Q87	mondo.0008111
Q87	mondo.0008127
Q87	mondo.0010427
Q87	mondo.0009452
Q87	mondo.0009426
Q87	mondo.0008108
Q87	mondo.0009435
Q87	mondo.0010408
Q87	mondo.0010407
Q87	mondo.0010409
Q87	mondo.0010412
Q87	mondo.0009367
Q87	mondo.0009363
Q87	mondo.0009362
Q87	mondo.0010367
Q87	mondo.0021005
Q87	mondo.0010353
Q87	mondo.0010355
Q87	mondo.0010339
Q87	mondo.0010332
Q87	mondo.0009350
Q87	mondo.0010334
Q87	mondo.0010333
Q87	mondo.0010336
Q87	mondo.0010398
Q87	mondo.0010376
Q87	mondo.0008061
Q87	mondo.0011604
Q87	mondo.0009320
Q87	mondo.0012980
Q87	mondo.0010323
Q87	mondo.0010325
Q87	mondo.0008008
Q87	mondo.0008006
Q87	mondo.0010306
Q87	mondo.0009331
Q87	mondo.0011640
Q87	mondo.0009304
Q87	mondo.0010302
Q87	mondo.0009318
Q87	mondo.0009313
Q87	mondo.0009241
Q87	mondo.0011575
Q87	mondo.0009253
Q87	mondo.0010237
Q87	mondo.0009228
Q87	mondo.0010222
Q87	mondo.0010221
Q87	mondo.0010224
Q87	mondo.0011555
Q87	mondo.0009233
Q87	mondo.0010286
Q87	mondo.0010285
Q87	mondo.0010284
Q87	mondo.0010283
Q87	mondo.0010277
Q87	mondo.0010279
Q87	mondo.0010278
Q87	mondo.0010270
Q87	mondo.0010263
Q87	mondo.0009263
Q87	mondo.0010265
Q87	mondo.0009272
Q87	mondo.0009270
Q87	mondo.0010258
Q87	mondo.0012802
Q87	mondo.0009209
Q87	mondo.0009205
Q87	mondo.0012856
Q87	mondo.0009204
Q87	mondo.0009202
Q87	mondo.0011533
Q87	mondo.0010203
Q87	mondo.0011518
Q87	mondo.0012854
Q87	mondo.0011523
Q87	mondo.0011510
Q87	mondo.0009124
Q87	mondo.0010121
Q87	mondo.0009121
Q87	mondo.0011454
Q87	mondo.0010125
Q87	mondo.0010110
Q87	mondo.0010115
Q87	mondo.0009104
Q87	mondo.0010165
Q87	mondo.0010164
Q87	mondo.0011499
Q87	mondo.0011493
Q87	mondo.0010154
Q87	mondo.0009149
Q87	mondo.0010129
Q87	mondo.0009155
Q87	mondo.0012735
Q87	mondo.0012734
Q87	mondo.0011402
Q87	mondo.0010199
Q87	mondo.0010193
Q87	mondo.0009191
Q87	mondo.0010172
Q87	mondo.0009008
Q87	mondo.0009001
Q87	mondo.0010001
Q87	mondo.0009012
Q87	mondo.0009046
Q87	mondo.0009045
Q87	mondo.0010035
Q87	mondo.0009053
Q87	mondo.0011365
Q87	mondo.0010039
Q87	mondo.0010031
Q87	mondo.0009028
Q87	mondo.0009026
Q87	mondo.0009021
Q87	mondo.0010026
Q87	mondo.0010007
Q87	mondo.0009038
Q87	mondo.0009036
Q87	mondo.0009034
Q87	mondo.0009033
Q87	mondo.0009032
Q87	mondo.0010010
Q87	mondo.0013922
Q87	mondo.0009085
Q87	mondo.0009080
Q87	mondo.0010069
Q87	mondo.0009079
Q87	mondo.0009075
Q87	mondo.0009074
Q87	mondo.0010092
Q87	mondo.0013873
Q87	mondo.0012516
Q87	mondo.0012519
Q87	mondo.0012504
Q87	mondo.0012508
Q87	mondo.0011253
Q87	mondo.0011255
Q87	mondo.0012589
Q87	mondo.0011243
Q87	mondo.0011244
Q87	mondo.0011240
Q87	mondo.0013894
Q87	mondo.0011217
Q87	mondo.0013885
Q87	mondo.0013889
Q87	mondo.0011227
Q87	mondo.0011287
Q87	mondo.0011274
Q87	mondo.0011262
Q87	mondo.0012417
Q87	mondo.0013755
Q87	mondo.0013740
Q87	mondo.0011134
Q87	mondo.0012455
Q87	mondo.0011116
Q87	mondo.0011106
Q87	mondo.0011166
Q87	mondo.0011145
Q87	mondo.0017138
Q87	mondo.0017139
Q87	mondo.0019796
Q87	mondo.0019786
Q87	mondo.0017125
Q87	mondo.0017193
Q87	mondo.0017196
Q87	mondo.0017177
Q87	mondo.0018494
Q87	mondo.0007864
Q87	mondo.0007874
Q87	mondo.0007872
Q87	mondo.0019840
Q87	mondo.0007846
Q87	mondo.0018569
Q87	mondo.0019896
Q87	mondo.0019875
Q87	mondo.0007892
Q87	mondo.0007893
Q87	mondo.0019863
Q87	mondo.0007839
Q87	mondo.0007837
Q87	mondo.0018355
Q87	mondo.0018354
Q87	mondo.0007688
Q87	mondo.0007683
Q87	mondo.0007680
Q87	mondo.0018347
Q87	mondo.0007696
Q87	mondo.0018336
Q87	mondo.0019661
Q87	mondo.0019660
Q87	mondo.0007724
Q87	mondo.0019716
Q87	mondo.0007732
Q87	mondo.0007780
Q87	mondo.0018443
Q87	mondo.0019774
Q87	mondo.0018445
Q87	mondo.0007797
Q87	mondo.0007795
Q87	mondo.0007779
Q87	mondo.0007702
Q87	mondo.0018297
Q87	mondo.0019570
Q87	mondo.0007587
Q87	mondo.0007584
Q87	mondo.0018249
Q87	mondo.0018248
Q87	mondo.0018247
Q87	mondo.0019569
Q87	mondo.0008899
Q87	mondo.0008898
Q87	mondo.0008896
Q87	mondo.0008894
Q87	mondo.0008893
Q87	mondo.0018253
Q87	mondo.0007624
Q87	mondo.0007621
Q87	mondo.0008952
Q87	mondo.0008965
Q87	mondo.0019609
Q87	mondo.0019603
Q87	mondo.0007604
Q87	mondo.0008929
Q87	mondo.0007618
Q87	mondo.0007615
Q87	mondo.0008940
Q87	mondo.0008999
Q87	mondo.0008998
Q87	mondo.0008995
Q87	mondo.0008993
Q87	mondo.0008992
Q87	mondo.0008991
Q87	mondo.0019659
Q87	mondo.0018320
Q87	mondo.0007679
Q87	mondo.0019625
Q87	mondo.0008917
Q87	mondo.0008915
Q87	mondo.0008926
Q87	mondo.0008922
Q87	mondo.0008900
Q87	mondo.0008799
Q87	mondo.0008796
Q87	mondo.0007461
Q87	mondo.0018122
Q87	mondo.0007478
Q87	mondo.0007477
Q87	mondo.0007443
Q87	mondo.0019426
Q87	mondo.0019428
Q87	mondo.0019423
Q87	mondo.0019422
Q87	mondo.0019425
Q87	mondo.0019424
Q87	mondo.0019421
Q87	mondo.0019420
Q87	mondo.0007482
Q87	mondo.0008818
Q87	mondo.0008812
Q87	mondo.0008809
Q87	mondo.0008825
Q87	mondo.0008824
Q87	mondo.0008879
Q87	mondo.0008875
Q87	mondo.0008872
Q87	mondo.0008871
Q87	mondo.0008870
Q87	mondo.0008885
Q87	mondo.0008884
Q87	mondo.0008857
Q87	mondo.0008854
Q87	mondo.0008853
Q87	mondo.0008850
Q87	mondo.0019518
Q87	mondo.0007537
Q87	mondo.0007534
Q87	mondo.0008806
Q87	mondo.0008803
Q87	mondo.0008800
Q87	mondo.0018064
Q87	mondo.0019389
Q87	mondo.0019388
Q87	mondo.0019387
Q87	mondo.0018095
Q87	mondo.0018096
Q87	mondo.0018091
Q87	mondo.0008678
Q87	mondo.0010999
Q87	mondo.0008675
Q87	mondo.0018000
Q87	mondo.0018001
Q87	mondo.0010989
Q87	mondo.0007353
Q87	mondo.0008681
Q87	mondo.0020306
Q87	mondo.0010993
Q87	mondo.0020301
Q87	mondo.0009985
Q87	mondo.0009983
Q87	mondo.0008650
Q87	mondo.0007339
Q87	mondo.0007337
